name,artists,album,release_date,popularity,duration_ms,explicit,preview_url,external_url,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Love Like This,Lauren Daigle,Look Up Child,2018-09-07,57,254986,False,https://p.scdn.co/mp3-preview/b3b393abd1f936afcbbbca5cd17112fc2f62a937?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3DBu7OhZ58syQ7PotgqXV2,3DBu7OhZ58syQ7PotgqXV2,0.492,0.384,9,-7.66,1,0.0255,0.505,5.47e-05,0.112,0.115,98.071,4
Casita,Goth Babe,Casita,2021-09-10,59,206000,False,https://p.scdn.co/mp3-preview/d5dbc97a6fa267030608971222d1d90bac26dc60?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3HjAGIYYXG7PS7OegQa0xM,3HjAGIYYXG7PS7OegQa0xM,0.647,0.748,11,-8.674,0,0.349,0.379,1.36e-06,0.12,0.523,120.057,4
Float,HARBOUR,Thoughts on Letting Go,2019-09-02,49,271137,False,https://p.scdn.co/mp3-preview/57106a34d8e4941a11045ac9b19aa48e31ca11d1?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3yev8y1jQ7Y7i8zQ5hBlgo,3yev8y1jQ7Y7i8zQ5hBlgo,0.555,0.799,11,-6.333,1,0.0435,0.0381,9.48e-05,0.131,0.342,144.728,4
Super Gremlin,Kodak Black,Back For Everything,2022-02-25,66,200547,True,https://p.scdn.co/mp3-preview/01f6ee2ac9540d2c3dff7513c6219d8bb04d5002?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/1Y5Jvi3eLi4Chwqch9GMem,1Y5Jvi3eLi4Chwqch9GMem,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4
Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",Project Baby 2: All Grown Up,2017-08-18,70,213132,True,https://p.scdn.co/mp3-preview/1b576ba973999ee4ea4233c137e4973fc5dce959?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,40oKW22ZNNkEdZLJTScaQI,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,4
Stars Out,Chance the Rapper,Stars Out,2024-06-28,55,107462,True,https://p.scdn.co/mp3-preview/77d2b42e5953e2429b3e868050dee680383ccdbc?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/1mTHqHDmUHhAKmO9mRur4z,1mTHqHDmUHhAKmO9mRur4z,0.908,0.665,9,-5.044,1,0.267,0.326,0.0,0.158,0.691,133.997,4
Heartless,Kanye West,808s & Heartbreak,2008-11-24,84,211000,False,,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4
fukumean,Gunna,a Gift & a Curse,2023-06-16,82,125040,True,https://p.scdn.co/mp3-preview/f237ab921af697ba9b49e12fa167c2ce1a82d6b4?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/4rXLjWdF2ZZpXCVTfWcshS,4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
Sinking Ship,The Backseat Lovers,When We Were Friends,2019-01-27,52,307941,False,https://p.scdn.co/mp3-preview/62710c0ca617593f66d9d6e85a0c061e02201a66?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/4ydzIb3mPmiSm30PIMIrq8,4ydzIb3mPmiSm30PIMIrq8,0.39,0.407,11,-11.562,1,0.0441,0.0261,1.7e-05,0.108,0.1,100.022,4
NIGHTS LIKE THIS PT 2,The Kid LAROI,THE FIRST TIME (DELUXE VERSION),2024-08-09,69,166368,True,https://p.scdn.co/mp3-preview/0e61089e9bfe0a74ba7da56583ad8de9a79ba413?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/57G4kEAuP7muC8UzZXtcVi,57G4kEAuP7muC8UzZXtcVi,0.393,0.632,1,-7.437,1,0.0416,0.00224,4.54e-05,0.286,0.109,94.651,4
Leave,Post Malone,Stoney (Deluxe),2016-12-09,54,324853,True,,https://open.spotify.com/track/5dI1yHSqgmilFEqpGbqxHh,5dI1yHSqgmilFEqpGbqxHh,0.536,0.55,4,-7.249,1,0.0229,0.246,9.95e-05,0.124,0.619,90.086,4
"Living Life, In The Night - slowed","Cheriimoya, Sierra Kidd","Living Life, In The Night (slowed)",2022-10-21,52,141290,True,https://p.scdn.co/mp3-preview/1b7931a360fe44e06934e3fe14f47dd17b33b34c?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/5kcNmFn1llGqEw6tAKq1IQ,5kcNmFn1llGqEw6tAKq1IQ,0.681,0.399,10,-11.06,0,0.0507,0.866,1.82e-06,0.137,0.19,124.211,4
Girls @ (feat. Chance the Rapper),"Joey Purp, Chance the Rapper",iiiDrops,2017-05-12,42,212950,True,https://p.scdn.co/mp3-preview/86dfb02d593b32b73c3459ddd108f289f67e361c?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/5p7sELomeqtq9ypH3VeVH1,5p7sELomeqtq9ypH3VeVH1,0.937,0.539,7,-7.316,1,0.26,0.00776,7.87e-05,0.089,0.621,110.021,4
Gale Song,The Lumineers,Cleopatra,2016-04-08,59,193720,False,https://p.scdn.co/mp3-preview/309c81b7c56ae0750e15a8c5f6d3b69bd333ec34?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/60fnI4ECShsbdMx5y8QuFw,60fnI4ECShsbdMx5y8QuFw,0.357,0.326,0,-8.441,1,0.0302,0.761,0.000132,0.104,0.181,176.525,3
Down By The Water,The Drums,The Drums,2010-06-07,44,206080,False,,https://open.spotify.com/track/6NFgv7jhNpbmiQhZqodx0w,6NFgv7jhNpbmiQhZqodx0w,0.496,0.422,10,-7.999,0,0.0235,0.708,0.0,0.136,0.299,80.007,4
Like Gold,Vance Joy,Nation of Two,2018-02-23,56,224400,False,https://p.scdn.co/mp3-preview/dfd9e5ea551975b398e4fa0f338ab2725446ffaa?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/6Od2OWvoT4embWAgIGeFRd,6Od2OWvoT4embWAgIGeFRd,0.477,0.712,7,-6.759,1,0.0653,0.224,8.36e-06,0.118,0.407,109.965,4
The Prayer,"Céline Dion, Andrea Bocelli",These are Special Times,1998-10-30,61,268933,False,https://p.scdn.co/mp3-preview/7446ceef305c5be413ae790e5a2fc57c7c322f98?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/6zlY4xmlgqvn4LxjzoS2mz,6zlY4xmlgqvn4LxjzoS2mz,0.186,0.321,10,-8.513,1,0.0338,0.821,3.59e-06,0.115,0.0505,81.915,5
Die With A Smile,"Lady Gaga, Bruno Mars",Die With A Smile,2024-08-16,99,251667,False,,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,2plbrEY59IikOBgBGLjaoe,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3
APT.,"ROSÉ, Bruno Mars",APT.,2024-10-18,97,169917,False,https://p.scdn.co/mp3-preview/6b7763066dd42d94dc893f12bb135d7d5392e386?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,5vNRhkKd0yEAg8suGBpjeY,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4
BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,97,210373,False,,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,6dOtVTDdiauQNBQEDOtlAB,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
Who,Jimin,MUSE,2024-07-19,92,170887,False,https://p.scdn.co/mp3-preview/02687a01e9ec00f4e947f39e910c7e0c6fa83e10?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,7tI8dRuH2Yc6RuoTjxo4dU,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),2024-10-18,90,166300,True,,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,7ne4VBA60CxGM75vw0EYad,0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4
Tu Boda,"Oscar Maydon, Fuerza Regida",Tu Boda,2024-09-26,92,225880,True,https://p.scdn.co/mp3-preview/6612f9395f31bb118d7cd4b8ec87d8d473f43c2a?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/1cOboCuWYI2osTOfolMRS6,1cOboCuWYI2osTOfolMRS6,0.694,0.651,6,-6.968,1,0.0784,0.496,1.36e-05,0.0787,0.471,112.648,3
Taste,Sabrina Carpenter,Short n' Sweet,2024-08-23,94,157279,False,,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,5G2f63n7IPVPPjfNIGih7Q,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4
Sailor Song,Gigi Perez,Sailor Song,2024-07-26,92,211978,False,,https://open.spotify.com/track/2262bWmqomIaJXwCRHr13j,2262bWmqomIaJXwCRHr13j,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4
Espresso,Sabrina Carpenter,Espresso,2024-04-12,90,175459,True,,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75,2qSkIjg1o9h3YT9RAgYN75,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54e-05,0.185,0.69,103.969,4
WILDFLOWER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,92,261466,False,,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,3QaPy1KgI7nu9FJEQUgn6h,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!",2024-04-05,94,218423,False,,https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,0WbMK4wrZ1wFSty9F7FCgu,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4
Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,2024-06-21,93,195824,False,,https://open.spotify.com/track/6WatFBLVB0x077xWeoVc2k,6WatFBLVB0x077xWeoVc2k,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",Timeless,2024-09-27,91,256000,True,,https://open.spotify.com/track/1Es7AUAhQvapIcoh3qMKDL,1Es7AUAhQvapIcoh3qMKDL,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,4
Beautiful Things,Benson Boone,Fireworks & Rollerblades,2024-04-05,88,180304,False,https://p.scdn.co/mp3-preview/e213f23e6fe5938299eebbe364d06c1682a6619f?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,3xkHsmpQCBMytMJNiDf3Ii,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
Please Please Please,Sabrina Carpenter,Short n' Sweet,2024-08-23,87,186365,True,,https://open.spotify.com/track/2tHwzyyOLoWSFqYNjeVMzj,2tHwzyyOLoWSFqYNjeVMzj,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,4
I Wanna Be Yours,Arctic Monkeys,AM,2013-09-09,90,183956,False,https://p.scdn.co/mp3-preview/07de30bde8363d9ff78b72339245c151f67af451?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
That's What I Like,Bruno Mars,24K Magic,2016-11-17,87,206693,False,https://p.scdn.co/mp3-preview/93046e987d8c5bfdbeea2768ac1a8ecea17bd7e0?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,4
Sweater Weather,The Neighbourhood,I Love You.,2013-04-22,90,240400,False,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
"I Love You, I'm Sorry",Gracie Abrams,The Secret of Us,2024-06-21,89,157146,True,,https://open.spotify.com/track/51rfRCiUSvxXlCSCfIztBy,51rfRCiUSvxXlCSCfIztBy,0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,3
Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),2023-09-15,89,210688,False,https://p.scdn.co/mp3-preview/51e51cc257e4186893b1923abf42fdaabbeeda37?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj,17phhZDn6oGtzMe56NuWvj,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
EL LOKERON,Tito Double P,INCÓMODO,2024-08-22,89,145473,True,https://p.scdn.co/mp3-preview/017a0646b18b78f4bbdcdbe6282396edb6fb5753?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/6X6m4xmdFcz31p1h7Qg68c,6X6m4xmdFcz31p1h7Qg68c,0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,3
Moonlit Floor (Kiss Me),LISA,Moonlit Floor (Kiss Me),2024-10-03,90,155757,False,https://p.scdn.co/mp3-preview/c5f0c62bf441704559d8937425eaf732b1e09d79?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3yDRcs0Y4pPzkvMbUfeF9H,3yDRcs0Y4pPzkvMbUfeF9H,0.733,0.786,5,-3.951,0,0.112,0.128,0.0,0.31,0.672,109.954,4
St. Chroma (feat. Daniel Caesar),"Tyler, The Creator, Daniel Caesar",CHROMAKOPIA,2024-10-28,89,197019,True,https://p.scdn.co/mp3-preview/12f68f98e16d9cd9c8d9bdaaad2ad41fdeec411e?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4,1QoyuMHNBe7lg3YW4Qtll4,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,4
DOS DÍAS,"Tito Double P, Peso Pluma",INCÓMODO,2024-08-22,88,153928,True,https://p.scdn.co/mp3-preview/1ebf86637464390ac64a87bdf687dbe7cdb61a3b?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/5lKFO0PrOC9jmOlPEdjHsL,5lKFO0PrOC9jmOlPEdjHsL,0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,3
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,89,244684,False,,https://open.spotify.com/track/7CyPwkp0oE8Ro9Dd5CUDjW,7CyPwkp0oE8Ro9Dd5CUDjW,0.264,0.64,8,-6.221,1,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4
Yellow,Coldplay,Parachutes,2000-07-10,88,266773,False,https://p.scdn.co/mp3-preview/c0d9119dc69cae75baf6463e21e43f433fdf5ff4?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
Bed Chem,Sabrina Carpenter,Short n' Sweet,2024-08-23,91,171869,False,,https://open.spotify.com/track/1UHS8Rf6h5Ar3CDWRd3wjF,1UHS8Rf6h5Ar3CDWRd3wjF,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,4
Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,2012-12-07,88,233478,False,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh,3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4
A Bar Song (Tipsy),Shaboozey,A Bar Song (Tipsy),2024-04-12,87,171291,True,https://p.scdn.co/mp3-preview/59f68f3e96233e3c352659053dd48039790cd965?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/2FQrifJ1N335Ljm3TjTVVf,2FQrifJ1N335Ljm3TjTVVf,0.722,0.709,9,-4.95,1,0.0273,0.0633,0.0,0.0804,0.604,81.012,4
All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-10-28,81,241106,False,https://p.scdn.co/mp3-preview/6b1557cd25d543940a3decd85a7bf2bc136c51f8?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
Mantra,JENNIE,Mantra,2024-10-10,89,136627,True,https://p.scdn.co/mp3-preview/58b05e8438c0ed7316e85fed6267f467612efa06?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/2CspwnypzT7rcWI9RfsoSb,2CspwnypzT7rcWI9RfsoSb,0.894,0.725,10,-4.984,0,0.0432,0.00434,1.15e-05,0.0815,0.838,116.988,4
+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,2024-11-08,69,298130,True,,https://open.spotify.com/track/3mg9jYNC1NihbthlglzrWP,3mg9jYNC1NihbthlglzrWP,0.848,0.712,1,-3.574,0,0.0981,0.221,0.0,0.106,0.692,91.98,4
The Night We Met,Lord Huron,Strange Trails,2015-04-07,78,208211,False,https://p.scdn.co/mp3-preview/f10f271b165ee07e3d49d9f961d08b7ad74ebd5b?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
End of Beginning,Djo,DECIDE,2022-09-16,89,159245,False,https://p.scdn.co/mp3-preview/2f6f0965be46144eca9212258c7a2988376727a1?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,3qhlB30KknSejmIvZZLjOD,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",PRIMERA MUSA,2024-09-20,89,224022,True,https://p.scdn.co/mp3-preview/6108826ceba143d45da7ca982dd8b067427d9a14?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/0Sr7ssScx54yxdM2ols7nW,0Sr7ssScx54yxdM2ols7nW,0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,4
Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,84,220734,False,https://p.scdn.co/mp3-preview/6d1a901b10c7dc609d4c8628006b04bc6e672be8?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,4
Too Sweet,Hozier,Unreal Unearth: Unaired,2024-08-19,78,251424,False,https://p.scdn.co/mp3-preview/0a03f7850e2bddecc227d7c08c8db8bf1e5f0f2f?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/76JKIsdKrAfWUMjaA0u7v5,76JKIsdKrAfWUMjaA0u7v5,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
we can't be friends (wait for your love),Ariana Grande,eternal sunshine,2024-03-08,86,228639,False,,https://open.spotify.com/track/51ZQ1vr10ffzbwIjDCwqm4,51ZQ1vr10ffzbwIjDCwqm4,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,4
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",UTOPIA,2023-07-28,89,191700,True,https://p.scdn.co/mp3-preview/4b0178cf6991f59db18e12e2219ff11e27474b0a?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/42VsgItocQwOQC3XWZ8JNA,42VsgItocQwOQC3XWZ8JNA,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",Flower Boy,2017-07-21,89,180386,True,https://p.scdn.co/mp3-preview/c703198293891e3b276800ea6b187cf7951d3d7d?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4
NEL,Fuerza Regida,PERO NO TE ENAMORES,2024-07-25,88,149073,True,https://p.scdn.co/mp3-preview/9cd09c0e882d87c65d768143d6cfe9465cc56d1d?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/5AH31dDNgxCMGDdxubNNn4,5AH31dDNgxCMGDdxubNNn4,0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,4
DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",LA PANTERA NEGRA (DELUXE),2024-10-17,81,130880,True,https://p.scdn.co/mp3-preview/d23d04bb3e02687f0ae82c502f4b8570e1ad944b?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/0qeIFEGRQqHoaJtLCl0U73,0qeIFEGRQqHoaJtLCl0U73,0.744,0.709,6,-5.778,0,0.284,0.0501,0.0,0.0847,0.712,194.055,4
Barbie,"MC Tuto, DJ Glenner",Barbie,2024-10-18,84,192755,False,https://p.scdn.co/mp3-preview/636d711a130846595f5e28d3358606058a584624?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/6s1kzj4EbhFLXbuAGJbhbn,6s1kzj4EbhFLXbuAGJbhbn,0.955,0.425,3,-8.242,0,0.43,0.711,0.0,0.101,0.716,127.032,4
Presidente,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",Presidente,2024-10-21,83,181064,True,https://p.scdn.co/mp3-preview/b0f36c2ef04c7f67feea1e01b29ff467a428a5ad?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/4OLT65TRsOx3Iv1TlCcQVb,4OLT65TRsOx3Iv1TlCcQVb,0.732,0.827,11,-4.152,1,0.0585,0.123,0.0,0.117,0.584,105.145,1
São Paulo (feat. Anitta),"The Weeknd, Anitta",São Paulo,2024-10-31,84,301623,True,,https://open.spotify.com/track/0xGQTpN4ESETtl1Sp6rzd2,0xGQTpN4ESETtl1Sp6rzd2,0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,4
Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,2023-07-07,66,265960,False,https://p.scdn.co/mp3-preview/291b50b25994238d04761b50f08252f37c27c22c?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/06qMRF18gwbOYYbnP2du6i,06qMRF18gwbOYYbnP2du6i,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023-09-15,88,137773,False,https://p.scdn.co/mp3-preview/2f90c9a6a2b6e38554d3bc3cf7512c2c70ac67b9?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3,3vkCueOmm7xQDoJ17W1Pm3,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
Gata Only,"FloyyMenor, Cris Mj",Gata Only,2024-02-02,87,222000,True,https://p.scdn.co/mp3-preview/12ae7f061a9da14a7c1e6a3e21de68365697efe8?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/6XjDF6nds4DE2BBbagZol6,6XjDF6nds4DE2BBbagZol6,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4
HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,2023-09-22,89,184841,False,,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7,4xdBrk0nFZaP54vvZj0yx7,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4
Love Me Again,V,Layover,2023-08-11,86,182293,False,https://p.scdn.co/mp3-preview/7cf9f9fce7c6ea14a19134d84a3034fef7067f0a?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/2N0SPREDYqILVEFSsWF5N5,2N0SPREDYqILVEFSsWF5N5,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,4
St. Chroma (feat. Daniel Caesar),"Tyler, The Creator, Daniel Caesar",CHROMAKOPIA,2024-10-28,89,197019,True,https://p.scdn.co/mp3-preview/12f68f98e16d9cd9c8d9bdaaad2ad41fdeec411e?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/1QoyuMHNBe7lg3YW4Qtll4,1QoyuMHNBe7lg3YW4Qtll4,0.576,0.884,0,-5.058,1,0.555,0.357,0.0,0.368,0.373,150.45,4
"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",CHROMAKOPIA,2024-10-28,86,255915,True,https://p.scdn.co/mp3-preview/39118bb3c2f51655fb95e1001cb17bb66e34e5ac?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/3tFed7YsjGnIfxeLEQwx3R,3tFed7YsjGnIfxeLEQwx3R,0.505,0.812,1,-3.986,1,0.461,0.285,0.0,0.444,0.664,80.09,4
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),2024-10-18,90,166300,True,,https://open.spotify.com/track/7ne4VBA60CxGM75vw0EYad,7ne4VBA60CxGM75vw0EYad,0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4
Die With A Smile,"Lady Gaga, Bruno Mars",Die With A Smile,2024-08-16,99,251667,False,,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,2plbrEY59IikOBgBGLjaoe,0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,3
"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",CHROMAKOPIA,2024-10-28,87,253834,True,https://p.scdn.co/mp3-preview/39b44250b6b7f7c8c664714003a73a7824685402?cid=ba885e55a755485696432cb609741279,https://open.spotify.com/track/0VaeksJaXy5R1nvcTMh3Xk,0VaeksJaXy5R1nvcTMh3Xk,0.373,0.818,3,-3.19,0,0.102,0.36,0.0,0.434,0.361,97.571,4
Sailor Song,Gigi Perez,Sailor Song,2024-07-26,92,211978,False,,https://open.spotify.com/track/2262bWmqomIaJXwCRHr13j,2262bWmqomIaJXwCRHr13j,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4
